tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z,tBodyAcc-std-X,tBodyAcc-std-Y,tBodyAcc-std-Z
1.5153105e-001,1.3647413e-002,-8.93E-02,6.6114255e-002,1.3440636e-001,-1.63E-01
3.4272116e-001,-3.02E-02,-8.92E-02,1.9935591e-001,2.1372418e-001,-2.19E-01
2.7587966e-001,-2.48E-02,-1.07E-01,2.5738502e-001,-8.26E-02,-3.96E-01
3.5751025e-001,-2.22E-02,1.3010512e-002,1.2212910e-001,-1.28E-01,-2.98E-01
2.3731517e-001,-6.01E-02,-1.14E-01,7.1546155e-002,-7.99E-02,-2.13E-01
2.9636605e-001,-5.25E-02,-1.49E-01,1.7273294e-001,2.3848750e-001,-1.53E-01
2.4282283e-001,3.4320310e-002,-1.16E-01,1.6838083e-001,2.9229201e-001,-1.06E-01
3.5678190e-001,8.7010165e-003,-1.00E-01,1.9323895e-001,1.9973943e-001,-9.09E-02
3.1878147e-001,-3.57E-02,-6.23E-02,1.9158512e-001,-7.50E-03,-2.25E-01
1.7134870e-001,-1.19E-02,-8.61E-02,1.6760353e-001,-2.34E-01,-2.78E-01
2.2504190e-001,-9.13E-02,-3.70E-01,-1.27E-01,-3.29E-01,2.1111885e-002
1.0524548e-001,-5.45E-02,-3.65E-01,-2.40E-01,-4.01E-01,-1.16E-01
1.3452444e-001,-2.74E-02,-1.34E-01,-3.00E-01,-3.32E-01,-2.15E-01
2.5415043e-001,9.9532630e-003,-6.78E-02,-2.79E-01,-2.43E-01,-2.30E-01
2.7599575e-001,-6.34E-03,-7.47E-02,-2.55E-01,-3.03E-01,-2.44E-01
3.0484610e-001,-1.13E-02,-9.89E-02,-2.75E-01,-1.88E-01,-2.45E-01
4.0741503e-001,-2.60E-02,-1.13E-01,-2.74E-01,-1.26E-01,-2.68E-01
3.2866996e-001,-4.70E-02,-1.01E-01,-2.97E-01,-3.11E-01,-2.64E-01
2.6105771e-001,-2.80E-02,-7.68E-02,-3.21E-01,-4.00E-01,-2.53E-01
5.7378168e-002,-1.29E-01,-3.34E-01,-1.54E-01,-1.31E-01,-1.81E-01
2.3497768e-001,-6.78E-02,-2.11E-01,-1.73E-01,-2.80E-01,-7.89E-02
3.9776368e-001,-1.26E-02,-7.80E-02,-2.29E-01,-1.45E-01,-6.92E-02
2.8118815e-001,9.5394944e-003,-2.99E-02,-3.02E-01,-1.69E-01,-2.14E-01
1.9202015e-001,-4.63E-03,-1.32E-01,-3.42E-01,-2.51E-01,-2.79E-01
2.4174825e-001,-2.42E-02,-1.14E-01,-3.11E-01,-2.50E-01,-2.37E-01
3.1663465e-001,-3.07E-02,-9.05E-02,-3.18E-01,-3.38E-01,-1.97E-01
2.8618606e-001,-4.99E-02,-1.17E-01,-3.53E-01,-3.10E-01,-2.44E-01
1.1356913e-001,-8.08E-02,-3.18E-01,-4.86E-02,-2.70E-01,-1.91E-02
2.0329341e-001,-4.22E-02,-1.81E-01,-7.16E-02,-2.80E-01,-1.02E-01
3.1615737e-001,-4.15E-02,-1.41E-01,-2.69E-01,-2.19E-01,-2.14E-01
2.2936233e-001,-7.57E-03,-1.20E-01,-2.90E-01,-2.19E-01,-2.64E-01
1.7176011e-001,-1.86E-02,-9.15E-02,-2.84E-01,-2.49E-01,-2.87E-01
3.0474264e-001,5.5413298e-003,-1.01E-01,-2.67E-01,-2.65E-01,-2.70E-01
3.9329743e-001,1.0753262e-002,-1.47E-01,-2.60E-01,-3.71E-01,-1.85E-01
2.8463596e-001,-3.78E-02,-1.71E-01,-3.28E-01,-4.11E-01,-1.85E-01
3.0065709e-001,3.0198129e-002,5.8008298e-002,-9.51E-01,-7.28E-01,-6.87E-01
2.7051319e-001,-3.48E-02,-1.04E-01,-9.80E-01,-9.26E-01,-8.98E-01
2.7474643e-001,-3.78E-02,-1.35E-01,-9.87E-01,-8.91E-01,-9.51E-01
2.7928444e-001,-3.99E-02,-1.30E-01,-9.94E-01,-8.98E-01,-9.54E-01
2.7683604e-001,-8.04E-03,-9.86E-02,-9.97E-01,-8.99E-01,-9.56E-01
2.7747325e-001,-4.65E-03,-9.06E-02,-9.97E-01,-9.27E-01,-9.80E-01
2.7674479e-001,-2.19E-02,-9.40E-02,-9.97E-01,-9.71E-01,-9.84E-01
2.7524866e-001,-1.15E-02,-9.48E-02,-9.98E-01,-9.76E-01,-9.81E-01
2.7797555e-001,-1.67E-02,-1.10E-01,-9.98E-01,-9.73E-01,-9.91E-01
2.7945458e-001,-1.52E-02,-1.12E-01,-9.99E-01,-9.67E-01,-9.93E-01
2.7735415e-001,-1.08E-02,-1.14E-01,-9.99E-01,-9.76E-01,-9.99E-01
2.7597747e-001,-2.05E-02,-1.14E-01,-9.98E-01,-9.85E-01,-9.90E-01
2.7829968e-001,-1.91E-02,-1.14E-01,-9.98E-01,-9.83E-01,-9.86E-01
3.1260451e-001,4.1670599e-002,-7.82E-02,-9.52E-01,-7.93E-01,-8.66E-01
2.7239791e-001,-1.90E-02,-1.01E-01,-9.97E-01,-9.70E-01,-9.71E-01
2.8019423e-001,-1.85E-02,-1.05E-01,-9.99E-01,-9.87E-01,-9.79E-01
2.8002521e-001,-1.65E-02,-9.97E-02,-9.99E-01,-9.90E-01,-9.80E-01
2.7897305e-001,-1.56E-02,-1.04E-01,-9.96E-01,-9.80E-01,-9.85E-01
2.7674272e-001,-1.50E-02,-1.07E-01,-9.96E-01,-9.79E-01,-9.86E-01
2.7666967e-001,-1.84E-02,-1.06E-01,-9.97E-01,-9.90E-01,-9.90E-01
2.7847526e-001,-1.67E-02,-1.01E-01,-9.98E-01,-9.93E-01,-9.89E-01
2.7672382e-001,-1.51E-02,-1.09E-01,-9.98E-01,-9.89E-01,-9.87E-01
3.2150855e-002,2.3568715e-001,-7.74E-02,-8.03E-01,8.8641347e-002,-5.76E-01
2.9600095e-001,-3.90E-02,-1.71E-01,-9.70E-01,-8.63E-01,-9.03E-01
2.7244325e-001,-6.51E-03,-1.16E-01,-9.79E-01,-9.13E-01,-9.78E-01
2.6505139e-001,-5.82E-03,-1.12E-01,-9.86E-01,-9.46E-01,-9.84E-01
2.8305973e-001,-2.05E-02,-1.11E-01,-9.92E-01,-9.81E-01,-9.82E-01
2.8457600e-001,-2.09E-02,-1.07E-01,-9.94E-01,-9.88E-01,-9.91E-01
2.9054942e-001,-2.07E-02,-1.12E-01,-9.93E-01,-9.94E-01,-9.84E-01
2.8525828e-001,-1.82E-02,-1.16E-01,-9.92E-01,-9.90E-01,-9.87E-01
3.8325418e-001,-6.08E-02,-2.31E-01,-8.81E-01,-6.27E-01,-8.34E-01
2.6265734e-001,3.3490228e-003,-1.37E-01,-9.86E-01,-9.34E-01,-9.03E-01
2.8241283e-001,-1.29E-02,-1.16E-01,-9.93E-01,-9.75E-01,-9.66E-01
2.7247712e-001,-7.12E-03,-1.15E-01,-9.93E-01,-9.83E-01,-9.71E-01
2.7076041e-001,-1.11E-02,-1.07E-01,-9.94E-01,-9.84E-01,-9.82E-01
2.7654115e-001,-1.51E-02,-1.07E-01,-9.95E-01,-9.89E-01,-9.87E-01
2.7237290e-001,-1.46E-02,-1.00E-01,-9.95E-01,-9.86E-01,-9.91E-01
2.7651391e-001,-1.61E-02,-1.06E-01,-9.96E-01,-9.85E-01,-9.88E-01
2.7478773e-001,-1.55E-02,-1.06E-01,-9.94E-01,-9.88E-01,-9.92E-01
2.6686194e-001,-1.28E-02,-9.93E-02,-9.96E-01,-9.86E-01,-9.90E-01
2.7605345e-001,-1.65E-02,-1.08E-01,-9.95E-01,-9.84E-01,-9.76E-01
2.7622107e-001,-1.54E-02,-1.10E-01,-9.95E-01,-9.88E-01,-9.81E-01
2.7482347e-001,-1.37E-02,-1.01E-01,-9.95E-01,-9.88E-01,-9.93E-01
2.7884778e-001,-1.65E-02,-1.09E-01,-9.95E-01,-9.88E-01,-9.89E-01
3.7567476e-001,-1.52E-02,-1.59E-01,-9.39E-01,-8.95E-01,-9.09E-01
2.7151667e-001,-9.77E-03,-1.14E-01,-9.78E-01,-9.65E-01,-9.56E-01
2.7320377e-001,-1.95E-02,-1.03E-01,-9.89E-01,-9.91E-01,-9.93E-01
2.8335524e-001,-1.68E-02,-1.11E-01,-9.95E-01,-9.94E-01,-9.97E-01
2.7442966e-001,-1.71E-02,-1.05E-01,-9.94E-01,-9.92E-01,-9.91E-01
2.8030977e-001,-1.81E-02,-1.06E-01,-9.94E-01,-9.87E-01,-9.88E-01
2.8286688e-001,-1.86E-02,-1.10E-01,-9.97E-01,-9.89E-01,-9.89E-01
2.7832066e-001,-1.87E-02,-1.08E-01,-9.96E-01,-9.93E-01,-9.89E-01
2.7582024e-001,-1.58E-02,-1.07E-01,-9.97E-01,-9.94E-01,-9.92E-01
2.7458679e-001,-1.65E-02,-1.06E-01,-9.97E-01,-9.93E-01,-9.93E-01
2.7829992e-001,-1.66E-02,-1.09E-01,-9.97E-01,-9.91E-01,-9.93E-01
2.7874304e-001,-1.69E-02,-1.07E-01,-9.94E-01,-9.91E-01,-9.94E-01
2.7841183e-001,-1.68E-02,-1.10E-01,-9.93E-01,-9.93E-01,-9.87E-01
3.7534296e-001,-5.83E-03,-1.48E-01,-9.24E-01,-9.32E-01,-9.38E-01
2.6486367e-001,-1.47E-02,-1.07E-01,-9.90E-01,-9.79E-01,-9.79E-01
2.6828505e-001,-2.09E-02,-9.84E-02,-9.93E-01,-9.92E-01,-9.87E-01
2.7775354e-001,-1.64E-02,-1.11E-01,-9.95E-01,-9.90E-01,-9.82E-01
2.7885311e-001,-1.47E-02,-1.15E-01,-9.95E-01,-9.93E-01,-9.92E-01
2.7707567e-001,-1.80E-02,-1.04E-01,-9.95E-01,-9.94E-01,-9.94E-01
2.8364238e-001,-1.81E-02,-1.07E-01,-9.95E-01,-9.96E-01,-9.89E-01
2.8435952e-001,-1.75E-02,-1.14E-01,-9.94E-01,-9.92E-01,-9.85E-01
2.7955543e-001,-1.78E-02,-1.10E-01,-9.95E-01,-9.91E-01,-9.85E-01
2.7804871e-001,-1.65E-02,-1.08E-01,-9.97E-01,-9.91E-01,-9.89E-01
2.7602860e-001,-1.71E-02,-1.06E-01,-9.95E-01,-9.94E-01,-9.90E-01
2.7723598e-001,-1.62E-02,-1.08E-01,-9.96E-01,-9.92E-01,-9.93E-01
2.0827927e-001,-4.48E-02,-6.65E-02,-2.24E-01,2.4530608e-001,-3.46E-01
3.3468610e-001,-3.28E-02,-6.06E-02,-2.29E-01,3.7910738e-001,-3.16E-01
2.8822331e-001,-5.92E-02,-7.22E-02,-2.92E-01,3.5728750e-001,-3.59E-01
2.0109646e-001,-2.64E-03,-1.15E-01,-3.05E-01,1.8065379e-001,-4.74E-01
2.8471327e-001,1.4879935e-002,-1.45E-01,-2.82E-01,2.1902390e-001,-4.50E-01
3.4013107e-001,-5.37E-03,-1.40E-01,-2.75E-01,2.2478777e-001,-4.44E-01
1.9601079e-001,-9.69E-03,-8.90E-02,-2.39E-01,2.2215185e-001,-4.39E-01
3.0027427e-001,-4.37E-02,-7.08E-02,-1.88E-01,3.7812014e-001,-3.87E-01
3.2572658e-001,-3.76E-02,-1.05E-01,-2.12E-01,4.2025241e-001,-4.18E-01
1.9721667e-001,6.4834044e-003,-1.36E-01,-2.52E-01,3.4187912e-001,-4.25E-01
3.2121590e-001,6.5371892e-003,-1.37E-01,-2.63E-01,3.5811480e-001,-3.84E-01
3.4229985e-001,-4.65E-03,-1.38E-01,-2.51E-01,3.6865707e-001,-3.78E-01
2.1910769e-001,-1.97E-02,-1.18E-01,-2.72E-01,3.5463069e-001,-3.65E-01
3.3036927e-001,-9.00E-02,-1.64E-01,-2.25E-01,3.4622782e-001,-3.99E-01
2.1541604e-001,-2.80E-02,-1.28E-01,-1.71E-01,4.2525783e-001,-3.63E-01
2.1798578e-001,-1.40E-02,6.1948680e-003,-1.41E-01,3.1255033e-001,-3.09E-01
3.2299685e-001,-4.04E-02,-2.48E-02,-1.94E-01,2.9116286e-001,-3.14E-01
2.3212344e-001,-1.93E-03,-1.61E-01,-2.20E-01,3.4624062e-001,-4.79E-01
3.1957188e-001,-5.83E-04,-1.66E-01,-1.82E-01,3.1668306e-001,-4.52E-01
3.3673188e-001,-8.51E-03,-1.08E-01,-1.79E-01,2.8864593e-001,-3.87E-01
2.0622164e-001,-2.44E-03,-7.13E-02,-1.78E-01,3.1497950e-001,-3.70E-01
2.5525817e-001,-5.15E-02,-8.38E-02,-2.00E-01,3.9474009e-001,-3.75E-01
2.8845632e-001,-4.53E-02,-1.15E-01,-3.06E-01,3.5867311e-001,-3.28E-01
3.8661885e-001,7.1488474e-002,-7.81E-02,-3.95E-01,1.4898466e-001,-5.84E-02
3.1208840e-001,-4.23E-02,-6.84E-02,1.3868843e-002,1.5456176e-001,2.4112652e-002
2.6292000e-001,6.5159909e-003,-9.41E-02,-9.82E-02,1.3609192e-001,-3.01E-02
2.8929775e-001,-5.62E-02,-1.62E-01,-3.61E-02,3.7422610e-001,1.0179815e-001
3.5208643e-001,-1.08E-02,-1.66E-01,1.1712091e-002,4.3389482e-001,6.7760945e-002
2.4512346e-001,-1.10E-02,-1.70E-01,-1.36E-01,4.8584455e-001,-1.33E-01
1.8274179e-001,-3.91E-02,-1.18E-01,-1.38E-01,3.8399838e-001,-1.19E-01
3.5909157e-001,-1.06E-02,-2.92E-02,-8.66E-02,4.1796446e-002,-3.22E-02
3.7698761e-001,-2.50E-02,-1.56E-01,2.2636963e-001,3.4997090e-001,1.9547906e-001
2.6396821e-001,-2.61E-03,-2.27E-01,1.4888310e-001,7.0894173e-001,1.9162268e-001
2.5663570e-001,-3.29E-02,-9.09E-02,-6.78E-02,5.7296321e-001,1.5624286e-001
2.4549801e-001,-3.79E-02,-1.03E-01,3.4029063e-002,6.7925162e-001,3.0553231e-002
2.6196529e-001,-8.96E-03,-1.40E-01,3.1602569e-002,7.8258965e-001,7.6884512e-002
3.4828457e-001,-1.58E-02,-1.93E-02,6.8387162e-002,3.4159468e-001,6.7133478e-002
3.2015579e-001,-2.37E-02,-6.37E-02,-2.20E-03,2.4082064e-001,9.1106864e-002
2.7813935e-001,-2.65E-02,-2.05E-01,-3.46E-02,3.3353577e-001,-6.38E-02
3.6207914e-001,-3.95E-02,-7.89E-02,3.2997255e-002,2.8562180e-001,-6.56E-02
2.2783071e-001,-2.85E-02,-6.73E-02,2.5240526e-002,4.9822785e-001,1.9688708e-001
1.6603840e-001,1.6284384e-002,-1.49E-01,-4.44E-02,5.1075169e-001,2.4486865e-001
2.1284469e-001,-1.85E-03,-4.19E-02,-7.25E-02,2.1251691e-001,5.4912445e-002
4.5557132e-001,-6.34E-02,-6.42E-02,-1.15E-01,1.7397355e-001,2.4413844e-002
1.3396550e-001,-6.20E-02,-9.23E-02,-1.98E-01,2.5723902e-001,2.2407291e-001
2.6154320e-001,-9.55E-02,-1.09E-01,-2.77E-01,2.7432889e-001,5.4661300e-003
2.4060537e-001,-8.73E-03,-1.06E-01,-2.16E-01,3.2161346e-001,-8.01E-02
3.4141810e-001,3.1723119e-002,-1.18E-01,-1.17E-01,2.2609203e-001,-9.59E-02
4.5609422e-001,-2.20E-02,-1.34E-01,-1.47E-01,3.5468476e-001,-8.76E-02
1.5364839e-001,-2.88E-02,-1.08E-01,-1.70E-01,3.5271643e-001,-2.33E-02
1.5751906e-001,-4.06E-02,-7.95E-02,-1.84E-01,1.4524105e-001,2.5168865e-002
1.4474072e-001,-9.02E-02,-1.49E-01,-1.00E-01,2.7531026e-001,3.1511665e-001
1.8423629e-001,-2.95E-02,-2.01E-01,-1.95E-01,3.4810512e-001,3.7515443e-002
4.7233232e-001,4.2787274e-002,-1.37E-01,-1.11E-01,2.0992013e-001,-1.01E-02
3.8623625e-001,-2.96E-02,-1.29E-01,-8.63E-02,1.9150237e-001,-2.50E-02
1.3964611e-001,-2.13E-02,-8.27E-02,-2.29E-01,2.9390260e-001,-2.85E-02
2.3156992e-001,-3.53E-02,-3.75E-02,-2.33E-01,3.3369548e-001,1.3584435e-001
2.1039376e-001,-5.56E-02,-8.22E-02,-2.05E-01,1.4448965e-001,1.2494414e-001
1.8039614e-001,-9.07E-02,-7.18E-02,-7.85E-02,3.2730763e-001,1.7803216e-001
1.3238433e-001,-8.01E-03,-1.88E-01,-4.39E-02,3.0154072e-001,2.7309648e-002
3.8172772e-001,3.5805424e-002,-7.75E-02,-1.01E-02,2.3526678e-001,8.6497521e-002
4.4286369e-001,-6.13E-02,-1.27E-01,-4.83E-02,2.6797074e-001,2.6062578e-002
1.6278092e-001,-3.17E-02,-1.46E-01,-1.58E-01,4.9869699e-001,5.2145110e-003
2.4088418e-001,1.5752253e-003,-7.23E-02,-2.06E-01,4.4366050e-001,1.7540059e-001
3.5359955e-001,-8.43E-02,-7.73E-02,-2.20E-01,2.1015184e-001,1.4079457e-001
2.8343981e-001,2.5317184e-002,9.5227872e-002,-9.14E-01,-5.53E-01,-3.72E-01
2.5684619e-001,-4.60E-02,-1.77E-01,-9.76E-01,-8.72E-01,-8.31E-01
2.8176109e-001,-1.81E-02,-1.38E-01,-9.95E-01,-9.56E-01,-9.23E-01
2.7718664e-001,-2.27E-02,-1.18E-01,-9.96E-01,-9.82E-01,-9.57E-01
2.7584576e-001,-1.80E-02,-1.00E-01,-9.98E-01,-9.93E-01,-9.84E-01
2.7726427e-001,-1.54E-02,-1.03E-01,-9.98E-01,-9.95E-01,-9.91E-01
2.7986791e-001,-1.46E-02,-1.05E-01,-9.99E-01,-9.96E-01,-9.93E-01
2.7694494e-001,-1.65E-02,-1.07E-01,-9.99E-01,-9.95E-01,-9.90E-01
2.7621366e-001,-2.16E-02,-1.26E-01,-9.99E-01,-9.92E-01,-9.76E-01
2.7665659e-001,-1.97E-02,-1.20E-01,-9.99E-01,-9.87E-01,-9.66E-01
2.7780382e-001,-1.44E-02,-9.82E-02,-9.99E-01,-9.92E-01,-9.83E-01
2.7931140e-001,-1.54E-02,-1.08E-01,-1.00E+00,-9.93E-01,-9.84E-01
2.7690193e-001,-1.57E-02,-1.08E-01,-9.99E-01,-9.92E-01,-9.87E-01
2.7612396e-001,-1.76E-02,-1.07E-01,-9.98E-01,-9.90E-01,-9.88E-01
2.7803496e-001,-1.75E-02,-1.07E-01,-9.98E-01,-9.95E-01,-9.87E-01
2.7666580e-001,-1.59E-02,-1.04E-01,-9.98E-01,-1.00E+00,-9.86E-01
2.4527246e-001,-1.48E-02,-5.10E-01,-8.35E-01,-3.70E-01,2.9767462e-001
3.4659901e-001,3.6388848e-002,4.1743148e-003,-9.68E-01,-7.79E-01,-8.57E-01
2.8799501e-001,-2.50E-02,-9.17E-02,-9.94E-01,-9.65E-01,-9.32E-01
2.8474136e-001,-1.72E-02,-9.80E-02,-9.93E-01,-9.68E-01,-9.69E-01
2.8008026e-001,-1.55E-02,-9.79E-02,-9.91E-01,-9.61E-01,-9.68E-01
2.7479989e-001,-1.86E-02,-1.12E-01,-9.94E-01,-9.69E-01,-9.78E-01
2.8156463e-001,-1.58E-02,-9.86E-02,-9.95E-01,-9.80E-01,-9.83E-01
2.8342531e-001,-1.62E-02,-9.71E-02,-9.97E-01,-9.73E-01,-9.88E-01
2.8589321e-001,-1.70E-02,-9.40E-02,-9.92E-01,-9.26E-01,-9.70E-01
2.9745271e-001,-1.02E-02,-5.90E-02,-9.90E-01,-9.20E-01,-9.49E-01
2.7732183e-001,-2.26E-02,-1.06E-01,-9.80E-01,-9.40E-01,-8.69E-01
2.6157879e-001,-2.93E-02,-1.47E-01,-9.86E-01,-9.45E-01,-9.24E-01
2.7756883e-001,-1.71E-02,-1.09E-01,-9.94E-01,-9.57E-01,-9.62E-01
2.8063963e-001,-1.55E-02,-1.02E-01,-9.99E-01,-9.92E-01,-9.89E-01
2.7648259e-001,-1.67E-02,-1.07E-01,-9.99E-01,-9.92E-01,-9.94E-01
2.7787730e-001,-1.73E-02,-1.10E-01,-9.98E-01,-9.89E-01,-9.92E-01
1.2998991e-001,1.0483888e-001,6.8729374e-002,-8.95E-01,-3.49E-01,-2.57E-01
2.7925289e-001,-3.98E-02,-1.55E-01,-9.85E-01,-9.24E-01,-8.82E-01
2.7746419e-001,-1.40E-02,-9.62E-02,-9.93E-01,-9.71E-01,-9.74E-01
2.7383245e-001,-1.41E-02,-1.08E-01,-9.95E-01,-9.85E-01,-9.83E-01
2.7350894e-001,-1.77E-02,-1.07E-01,-9.97E-01,-9.94E-01,-9.87E-01
2.8426497e-001,-1.88E-02,-1.12E-01,-9.93E-01,-9.94E-01,-9.83E-01
2.8029774e-001,-1.75E-02,-1.09E-01,-9.93E-01,-9.92E-01,-9.80E-01
2.7209205e-001,-1.66E-02,-1.03E-01,-9.96E-01,-9.93E-01,-9.87E-01
2.7373045e-001,-1.58E-02,-1.05E-01,-9.97E-01,-9.94E-01,-9.91E-01
2.7255662e-001,-1.55E-02,-1.04E-01,-9.96E-01,-9.96E-01,-9.94E-01
2.8029859e-001,-1.87E-02,-1.12E-01,-9.92E-01,-9.93E-01,-9.89E-01
1.6655551e-001,4.3005178e-002,-4.57E-02,-9.12E-01,-8.50E-01,-8.66E-01
2.9228398e-001,-2.12E-03,-1.22E-01,-9.77E-01,-9.10E-01,-9.43E-01
2.8229276e-001,-2.28E-02,-9.63E-02,-9.87E-01,-9.84E-01,-9.31E-01
2.6790345e-001,-1.56E-02,-8.45E-02,-9.94E-01,-9.85E-01,-9.52E-01
2.7649156e-001,-1.14E-02,-1.11E-01,-9.93E-01,-9.85E-01,-9.82E-01
2.7558898e-001,-1.07E-02,-1.08E-01,-9.93E-01,-9.83E-01,-9.79E-01
2.7608520e-001,-1.35E-02,-1.15E-01,-9.95E-01,-9.87E-01,-9.72E-01
2.7841979e-001,-1.32E-02,-1.05E-01,-9.96E-01,-9.91E-01,-9.62E-01
2.7619895e-001,-1.41E-02,-9.32E-02,-9.95E-01,-9.90E-01,-9.72E-01
2.7453120e-001,-1.46E-02,-9.57E-02,-9.84E-01,-9.80E-01,-9.58E-01
2.6420227e-001,-7.79E-03,-7.78E-02,-9.77E-01,-9.69E-01,-9.49E-01
2.5226433e-001,-8.67E-03,-5.80E-02,-9.48E-01,-9.45E-01,-9.15E-01
2.7082582e-001,-1.33E-02,-7.54E-02,-9.41E-01,-9.41E-01,-9.04E-01
-4.21E-01,-1.08E-01,1.4361353e-001,-4.31E-01,-4.81E-01,-2.69E-01
3.1565206e-001,1.6986224e-004,-1.38E-01,-9.24E-01,-9.09E-01,-9.35E-01
2.6665366e-001,4.1336745e-003,-1.13E-01,-9.49E-01,-8.68E-01,-7.99E-01
2.6511616e-001,1.1963731e-002,-1.23E-01,-9.48E-01,-8.75E-01,-7.47E-01
3.0007490e-001,-1.34E-02,-1.14E-01,-9.46E-01,-9.42E-01,-8.24E-01
3.6528714e-001,-1.17E-02,-1.17E-01,-9.37E-01,-9.56E-01,-8.97E-01
2.6511027e-001,-1.51E-02,-1.09E-01,-9.00E-01,-9.44E-01,-9.09E-01
1.9844920e-001,-2.61E-02,-9.67E-02,-9.33E-01,-9.47E-01,-9.06E-01
2.8410204e-001,-2.51E-02,-1.07E-01,-9.57E-01,-9.73E-01,-9.44E-01
2.4199202e-001,-3.37E-02,-9.51E-02,-9.58E-01,-9.68E-01,-9.78E-01
2.3513076e-001,-3.26E-02,-9.52E-02,-9.59E-01,-9.63E-01,-9.73E-01
2.6253473e-001,-2.55E-02,-1.03E-01,-9.65E-01,-9.68E-01,-9.82E-01
2.6764216e-001,-2.19E-02,-1.06E-01,-9.56E-01,-9.54E-01,-9.78E-01
-2.13E-02,-1.59E-01,8.2999520e-002,-4.61E-01,-1.11E-01,-7.96E-02
4.8683800e-001,3.6752286e-002,-1.80E-01,-8.80E-01,-8.12E-01,-8.14E-01
2.4183104e-001,-4.14E-02,-8.15E-02,-8.75E-01,-8.50E-01,-9.28E-01
1.9621687e-001,-4.51E-02,-8.98E-02,-9.23E-01,-9.01E-01,-9.55E-01
2.3172431e-001,-2.30E-02,-1.07E-01,-9.44E-01,-9.63E-01,-9.83E-01
2.2026139e-001,-2.37E-02,-1.04E-01,-9.34E-01,-9.62E-01,-9.85E-01
2.6112462e-001,-2.22E-02,-1.07E-01,-9.48E-01,-9.59E-01,-9.93E-01
2.6846403e-001,-2.25E-02,-1.06E-01,-9.48E-01,-9.52E-01,-9.91E-01
3.0947248e-001,-1.12E-02,-1.11E-01,-9.46E-01,-9.55E-01,-9.84E-01
2.5419380e-001,-2.04E-02,-1.04E-01,-9.45E-01,-9.52E-01,-9.83E-01
2.7566952e-001,-1.93E-02,-1.05E-01,-9.37E-01,-9.54E-01,-9.89E-01
2.7756612e-001,-1.98E-02,-1.07E-01,-9.42E-01,-9.54E-01,-9.94E-01
2.7545819e-001,-1.94E-02,-1.10E-01,-9.48E-01,-9.56E-01,-9.90E-01
2.7694629e-001,-1.74E-02,-1.11E-01,-9.49E-01,-9.62E-01,-9.89E-01
2.8716981e-001,-1.62E-02,-1.08E-01,-9.32E-01,-9.49E-01,-9.89E-01
2.9252870e-001,-1.51E-02,-1.10E-01,-9.26E-01,-9.40E-01,-9.92E-01
2.3920811e-001,4.3559735e-002,-1.43E-01,-1.43E-01,4.3759942e-001,-1.31E-02
3.1038644e-001,1.0790759e-002,-1.46E-01,-1.48E-02,4.4035201e-001,1.0726981e-001
3.1267747e-001,-5.82E-02,-8.60E-02,5.7200894e-002,4.8502297e-001,2.1892051e-001
2.6530725e-001,-5.95E-02,-7.26E-02,-4.38E-03,4.7022774e-001,2.3877384e-001
2.5326214e-001,2.5633214e-002,-1.14E-01,-7.62E-02,4.4730228e-001,1.4055915e-001
3.1484713e-001,4.9366478e-002,-1.49E-01,-8.97E-02,4.5090528e-001,4.5246581e-002
2.5044799e-001,-2.55E-02,-1.02E-01,-9.24E-02,4.3457189e-001,5.0165059e-002
2.9298871e-001,-8.09E-02,-8.52E-02,-1.09E-01,4.8573769e-001,1.4310083e-001
2.4533500e-001,-1.21E-02,-1.00E-01,-1.49E-01,5.4926989e-001,1.7918303e-001
2.9918984e-001,1.4831296e-002,-1.36E-01,-1.45E-01,5.0491153e-001,1.5674022e-001
2.5652445e-001,-1.74E-02,-1.27E-01,-1.75E-01,3.6088433e-001,6.5425840e-002
2.1123172e-001,-1.24E-02,-7.91E-02,-2.58E-01,3.1221463e-001,-2.80E-02
2.0269282e-001,-7.14E-02,-1.20E-01,-1.58E-01,4.0054407e-001,-6.43E-02
2.6741454e-001,-5.29E-02,-8.40E-02,-7.26E-02,5.4201549e-001,9.2334010e-002
2.9099099e-001,-6.68E-02,-1.19E-01,-1.16E-01,5.0290222e-001,6.7378748e-002
2.5965093e-001,1.1959975e-002,-1.01E-01,-1.64E-01,4.2834147e-001,-4.39E-02
3.4688725e-001,3.3245527e-002,-1.44E-01,-1.46E-01,4.5096837e-001,8.5655470e-003
1.8340929e-001,-2.22E-02,-1.14E-01,-1.24E-01,3.7323781e-001,1.2387977e-001
2.8545355e-001,-7.74E-02,-1.10E-01,-7.80E-02,5.6050914e-001,2.3832700e-001
2.8028971e-001,-3.15E-02,-8.99E-02,-8.66E-02,6.7119185e-001,2.0099093e-001
2.5352171e-001,4.9112582e-002,-6.77E-02,-9.96E-02,4.3284896e-001,1.1145336e-001
3.0459947e-001,6.0922292e-003,-1.44E-01,-5.83E-02,3.5815787e-001,7.2917201e-002
2.3221825e-001,-4.18E-02,-1.05E-01,-1.07E-01,2.6457420e-001,5.5612056e-002
3.5567677e-001,-6.71E-02,-1.25E-01,-2.51E-01,3.1912911e-001,3.2213788e-002
3.8550289e-001,2.5941382e-003,-3.50E-02,1.4116839e-001,2.8738810e-001,1.1856649e-002
