,tBodyAcc-mean-X,tBodyAcc-mean-Y,tBodyAcc-mean-Z
3656,0.27743155,-0.0176,-0.109
3657,0.28480664,-0.0183,-0.115
3658,0.27798304,-0.0161,-0.107
3659,0.26918596,-0.0158,-0.102
3660,0.27342927,-0.0179,-0.107
3661,0.2802324,-0.0173,-0.11
3662,0.27891845,-0.0173,-0.109
3663,0.27281508,-0.0178,-0.104
3664,0.2738929,-0.0173,-0.107
3665,0.32880554,-0.0456,-0.179
3666,0.25374585,-0.00491,-0.0788
3667,0.24883758,0.010952247,-0.0991
3668,0.19100831,0.018855808,-0.0416
3669,0.24669747,-0.0225,-0.0657
3670,0.32159233,-0.0416,-0.135
3671,0.29054978,-0.0194,-0.121
3672,0.24197897,0.01076193,-0.0975
3673,0.264174,0.0062438473,-0.118
3674,0.27666593,-0.0168,-0.105
3675,0.27435535,-0.0269,-0.0902
3676,0.27424896,-0.019,-0.102
3677,0.27646422,-0.0133,-0.112
3678,0.2764282,-0.015,-0.111
3679,0.27336103,-0.0126,-0.11
3680,0.2702948,-0.0141,-0.103
3681,0.26761043,-0.0155,-0.101
3682,0.27679285,-0.0134,-0.108
3683,0.2634923,-0.028,-0.0698
3684,0.26748395,-0.00819,-0.111
3685,0.27506697,-0.0188,-0.107
3686,0.2764138,-0.0183,-0.106
3687,0.2738097,-0.0182,-0.108
3688,0.28281438,-0.0167,-0.11
3689,0.2746691,-0.0183,-0.107
3690,0.27028725,-0.0164,-0.112
3691,0.28259328,-0.0147,-0.113
3692,0.2820855,-0.0178,-0.107
3693,0.280851,-0.0185,-0.107
3694,0.27830914,-0.0173,-0.107
3695,0.27804002,-0.0181,-0.105
3696,0.27799454,-0.0175,-0.107
3697,0.2716006,-0.016,-0.108
3698,0.27160385,-0.0171,-0.108
3699,0.28070018,-0.0187,-0.112
3700,0.27926,-0.0181,-0.107
3701,0.27447328,-0.016,-0.105
3702,0.2817054,-0.0164,-0.11
3703,0.28428066,-0.017,-0.109
3704,0.28808948,-0.0245,-0.0956
3705,0.26783806,-0.026,-0.099
3706,0.28316945,-0.00993,-0.117
3707,0.2616735,-0.0178,-0.103
3708,0.26154754,-0.0196,-0.105
3709,0.26737535,-0.0179,-0.112
3710,0.26798135,-0.0183,-0.107
3711,0.27263552,-0.0176,-0.106
3712,0.27785867,-0.0172,-0.106
3713,0.2773668,-0.0156,-0.112
3714,0.28222293,-0.0156,-0.115
3715,0.27857882,-0.0173,-0.104
3716,0.27129418,-0.018,-0.106
3717,0.2756214,-0.0161,-0.113
3718,0.27771032,-0.0168,-0.107
3719,0.277678,-0.0172,-0.107
3720,0.27684417,-0.0171,-0.107
3721,0.27637276,-0.0175,-0.11
3722,0.27844563,-0.0159,-0.11
3723,0.27776024,-0.0162,-0.107
3724,0.2823293,-0.0827,-0.216
3725,0.24740466,-0.0234,-0.177
3726,0.3104425,0.012676721,-0.164
3727,0.2273938,-0.0149,-0.0932
3728,0.2652675,-0.0395,-0.0556
3729,0.30239144,-0.033,-0.11
3730,0.24019884,-0.00741,-0.134
3731,0.3190192,0.00786435,-0.142
3732,0.261458,-0.0101,-0.0742
3733,0.26625517,-0.059,-0.0729
3734,0.26158255,-0.00737,-0.122
3735,0.30465323,0.007153741,-0.149
3736,0.3484349,-0.004,-0.137
3737,0.25194544,-0.0338,-0.0642
3738,0.21551912,-0.025,-0.162
3739,0.23047213,-0.0193,-0.164
3740,0.2792325,-0.00593,-0.0814
3741,0.3469075,-0.00329,-0.123
3742,0.3335381,0.00807547,-0.136
3743,0.23170297,-0.0322,-0.0819
3744,0.1934746,-0.0737,-0.1
3745,0.27571076,-0.0109,-0.15
3746,0.2981432,0.015004937,-0.0871
3747,0.20292611,-0.0219,-0.0733
3748,0.26237217,-0.0522,-0.141
3749,0.34324127,-0.0311,-0.126
3750,0.3191471,0.05089142,-0.15
3751,0.26823056,-0.00415,-0.0945
3752,0.3664166,-0.0245,-0.126
3753,0.30841687,-0.0561,-0.128
3754,0.21649852,0.050945148,-0.0806
3755,0.30095384,0.015220453,-0.138
3756,0.24723145,-0.0529,-0.075
3757,0.3415844,-0.0191,-0.0672
3758,0.25263098,-0.0262,-0.178
3759,0.2262497,0.031301882,-0.209
3760,0.33551168,-0.0475,-0.0893
3761,0.28644577,-0.0247,-0.0366
3762,0.04876131,0.0031227642,-0.113
3763,0.22878025,-0.0503,-0.157
3764,0.43927065,-0.045,-0.29
3765,0.04759349,-0.125,-0.294
3766,0.2870045,-0.0226,-0.0886
3767,0.4330263,0.009157387,-0.153
3768,0.27012685,0.032711104,-0.105
3769,0.22003281,-0.0344,-0.0129
3770,0.2317355,-0.0406,-0.0824
3771,0.24739613,-0.00176,-0.159
3772,0.08169879,-0.17,-0.296
3773,0.2672044,0.02291771,-0.168
3774,0.341442,0.040802658,-0.106
3775,0.29723188,-0.0183,-0.1
3776,0.27240044,-0.0524,-0.041
3777,0.28103006,-0.00588,-0.145
3778,0.32176045,-0.0181,-0.198
3779,0.15374449,0.04669819,-0.0885
3780,0.44735625,-0.0375,-0.121
3781,0.2301353,-0.0829,-0.179
3782,0.21594904,0.049493767,-0.142
3783,0.47741282,-0.0324,-0.126
3784,0.13729358,-0.0708,-0.123
3785,0.192209,0.062190957,-0.22
3786,0.12435587,-0.155,-0.394
3787,0.2302754,-0.021,-0.0894
3788,0.3299428,0.017636977,0.011913021
3789,0.30045724,-0.0042,-0.0852
3790,0.32600588,0.008911452,-0.129
3791,0.27406713,-0.00549,-0.19
3792,0.19084787,-0.0424,-0.0931
3793,0.28049216,-0.00567,-0.113
3794,0.28379998,-0.00975,-0.118
3795,0.27456024,-0.0134,-0.0929
3796,0.27602142,-0.0256,-0.123
3797,0.27755833,-0.0281,-0.115
3798,0.27763686,-0.0173,-0.109
3799,0.27897272,-0.0149,-0.108
3800,0.27825883,-0.0132,-0.104
3801,0.2738725,-0.0114,-0.0916
3802,0.2769548,-0.0156,-0.101
3803,0.2792133,-0.0201,-0.122
3804,0.27743155,-0.00487,-0.115
3805,0.28852594,0.0044581,-0.124
3806,0.288906,-0.00641,-0.134
3807,0.27802905,-0.0132,-0.118
3808,0.2798005,-0.0287,-0.121
3809,0.27214587,-0.0303,-0.0956
3810,0.24970359,0.009170528,-0.0951
3811,0.28840554,0.0018782762,-0.0919
3812,0.27540007,-0.0156,-0.0796
3813,0.270216,-0.0193,-0.0846
3814,0.27389124,-0.0261,-0.099
3815,0.2631298,-0.031,-0.0751
3816,0.26712573,-0.038,-0.0897
3817,0.27649245,-0.00767,-0.0959
3818,0.26701877,0.019145492,-0.0439
3819,0.2772757,-0.0166,-0.0968
3820,0.28872436,-0.0474,-0.191
3821,0.29803142,-0.063,-0.267
3822,0.2996506,-0.00429,-0.181
3823,0.27613336,0.036186006,-0.0187
3824,0.27217335,-0.0162,-0.0729
3825,0.26566628,-0.0201,-0.172
3826,0.2506461,0.009441753,-0.122
3827,0.2652881,-0.00766,-0.108
3828,0.28467506,-0.0186,-0.113
3829,0.27988595,-0.0147,-0.115
3830,0.2697761,-0.014,-0.113
3831,0.2842105,-0.0162,-0.114
3832,0.28521144,-0.0158,-0.11
3833,0.2829769,-0.0163,-0.109
3834,0.27979437,-0.0173,-0.112
3835,0.279739,-0.0174,-0.112
3836,0.28040594,-0.0168,-0.108
3837,0.27040336,-0.0164,-0.105
3838,0.2756261,-0.0168,-0.109
3839,0.27894598,-0.0167,-0.111
3840,0.3324763,-0.0977,-0.191
3841,0.25365418,0.010949171,-0.101
3842,0.27624118,-0.0122,-0.0937
3843,0.27486432,-0.0162,-0.105
3844,0.28165808,-0.0198,-0.12
3845,0.28135026,-0.0199,-0.115
3846,0.27758017,-0.0157,-0.104
3847,0.24149117,-0.011,-0.0279
3848,0.23640025,-0.0151,-0.0152
3849,0.29820707,-0.0322,-0.128
3850,0.3136093,-0.0296,-0.171
3851,0.2747624,-0.00512,-0.12
3852,0.2646481,-0.00323,-0.103
3853,0.27502093,-0.0172,-0.105
3854,0.28658223,-0.0237,-0.113
3855,0.27215698,-0.0124,-0.105
3856,0.2686579,-0.012,-0.0974
3857,0.27686977,-0.0151,-0.11
3858,0.28647736,-0.0209,-0.127
3859,0.28468674,-0.0216,-0.118
3860,0.29118443,-0.00673,-0.16
3861,0.21685535,-0.00185,-0.136
3862,0.2773017,-0.0195,-0.113
3863,0.14963576,-0.0279,-0.116
3864,0.14625724,-0.0298,-0.115
3865,0.27518564,-0.0205,-0.103
3866,0.3221045,-0.0148,-0.104
3867,0.27937937,-0.0178,-0.106
3868,0.27527034,-0.018,-0.107
3869,0.32770085,-0.013,-0.103
3870,0.26606315,-0.0183,-0.109
3871,0.21170948,-0.0247,-0.112
3872,0.27840686,-0.018,-0.107
3873,0.27390283,-0.0162,-0.111
3874,0.3169959,-0.0112,-0.111
3875,0.3558761,-0.00701,-0.105
3876,0.2958499,-0.0138,-0.107
3877,0.2120825,-0.0258,-0.111
3878,0.25870293,-0.02,-0.11
3879,0.27579603,-0.0154,-0.11
3880,0.26338494,-0.0195,-0.108
3881,0.27043977,-0.018,-0.109
3882,0.26288167,-0.0182,-0.108
3883,0.28230172,-0.0156,-0.11
3884,0.20271386,-0.0404,-0.109
3885,0.26151815,-0.0162,-0.111
3886,0.24053568,-0.0182,-0.111
3887,0.26585755,-0.0188,-0.106
3888,0.2738176,-0.0172,-0.109
3889,0.25856102,-0.0173,-0.114
3890,0.30005893,-0.0154,-0.107
3891,0.27954197,-0.0168,-0.108
3892,0.269315,-0.0171,-0.109
3893,0.31811255,-0.0135,-0.106
3894,0.5168399,0.0034079156,-0.113
3895,0.5282804,0.01385747,-0.131
3896,0.2326568,-0.00673,-0.129
3897,0.19959107,-0.0204,-0.113
3898,0.17738195,-0.0197,-0.115
3899,0.13587336,-0.0207,-0.117
3900,0.21742436,-0.0227,-0.106
3901,0.2746449,-0.0197,-0.105
3902,0.27785116,-0.0164,-0.113
3903,0.30859044,-0.00381,-0.169
3904,0.26854935,-0.0439,-0.172
3905,0.25393036,0.0059990645,-0.145
3906,0.2918134,-0.00846,-0.11
3907,0.19500452,-0.0539,-0.128
3908,0.28002498,-0.00699,-0.173
3909,0.32016942,0.031163892,-0.142
3910,0.2959585,-0.0147,-0.113
3911,0.2077091,-0.0684,-0.0755
3912,0.27384686,-0.0315,-0.0624
3913,0.35738364,0.022127664,-0.111
3914,0.32810465,-0.0144,-0.124
3915,0.20065947,-0.0867,-0.17
3916,0.19065763,-0.0659,-0.265
3917,0.27521595,-0.012,-0.178
3918,0.3320046,-0.00104,-0.0686
3919,0.1869003,-0.0435,-0.0401
3920,0.29763612,-0.0327,-0.119
3921,0.23433185,0.023597606,-0.121
3922,0.29724094,-0.0248,-0.121
3923,0.2928987,-0.0361,-0.135
3924,0.3153397,-0.0183,-0.11
3925,0.2737075,-0.00109,-0.0478
3926,0.21013738,-0.0312,-0.0588
3927,0.33544144,0.008372275,-0.138
3928,0.16067755,-0.0742,-0.227
3929,0.326223,-0.0303,-0.192
3930,0.30999792,0.04190446,-0.106
3931,0.42836764,-0.00376,-7.19e-05
3932,0.29422778,-0.0433,-0.0756
3933,0.05085259,6.817593e-05,-0.151
3934,0.028501892,-0.0121,-0.097
3935,0.41886762,-1.14e-05,-0.104
3936,0.617597,-0.0081,-0.0658
3937,0.2503632,-0.0257,-0.209
3938,-0.161,-0.0282,-0.21
3939,0.11418006,-0.0422,-0.118
3940,0.16123973,-0.176,-0.273
3941,0.19410573,-0.0362,-0.233
3942,0.26876563,0.038086914,-0.156
3943,0.25035182,0.021460783,-0.0976
3944,0.28084332,-0.0547,-0.0556
3945,0.23148812,-0.0663,-0.16
3946,0.287773,-0.00978,-0.191
3947,0.027627558,-0.0743,-0.403
3948,0.098749384,-0.0259,-0.17
3949,0.27263921,-0.0241,-0.139
3950,0.3300863,0.02040625,-0.121
3951,0.298526,-0.0406,-0.0494
3952,0.27581695,-0.0259,-0.0673
3953,0.30132386,0.017549396,-0.184
3954,0.4334336,-0.0208,-0.23
3955,0.33407423,-0.014,-0.0751
3956,0.026059171,0.0055292696,-0.0264
3957,0.14993721,-0.0391,-0.139
3958,0.44015434,0.022606349,-0.223
3959,-0.061,-0.108,-0.31
3960,0.27079606,-0.0718,-0.149
3961,0.2647595,0.07372857,-0.156
3962,0.32620677,0.022006746,-0.0858
3963,0.2836567,-0.0509,-0.0853
3964,0.24672607,-0.0428,-0.224
3965,0.24534993,-0.0256,-0.234
3966,0.319396,-0.00946,-0.135
3967,0.28037837,-0.00943,-0.0786
3968,0.27718604,-0.0211,-0.088
3969,0.285473,-0.0244,-0.0868
3970,0.286482,-0.0042,-0.116
3971,0.2807889,-0.011,-0.116
3972,0.28190428,-0.0141,-0.108
3973,0.27642563,-0.0175,-0.112
3974,0.27564946,-0.0192,-0.112
3975,0.27745005,-0.0183,-0.11
3976,0.27783734,-0.0155,-0.109
3977,0.2822938,-0.0122,-0.0996
3978,0.28081298,-0.0157,-0.105
3979,0.27409226,-0.02,-0.108
3980,0.27634338,-0.0185,-0.107
3981,0.27769703,-0.0188,-0.116
3982,0.2746581,-0.0178,-0.111
3983,0.27867168,-0.0159,-0.105
3984,0.278922,-0.0174,-0.106
3985,0.27637783,-0.0163,-0.11
3986,0.27687773,-0.0153,-0.107
3987,0.27762416,-0.0203,-0.102
3988,0.27426025,0.0075014704,-0.163
3989,0.27534175,-0.0161,-0.106
3990,0.2663272,-0.025,-0.127
3991,0.24198018,-0.0374,-0.155
3992,0.27027422,-0.0203,-0.12
3993,0.28084886,-0.0178,-0.0945
3994,0.27029043,-0.0299,-0.0937
3995,0.2931091,-0.00967,-0.0912
3996,0.2946778,-0.000409,-0.109
3997,0.2783027,-0.0132,-0.109
3998,0.27636117,-0.0183,-0.107
3999,0.27852595,-0.0162,-0.113
4000,0.2685761,-0.0206,-0.119
4001,0.2759289,-0.0184,-0.114
4002,0.2832484,-0.014,-0.104
4003,0.27811313,-0.015,-0.105
4004,0.27239037,-0.0193,-0.116
4005,0.27227512,-0.0192,-0.113
4006,0.276117,-0.0171,-0.107
4007,0.2799075,-0.017,-0.11
4008,0.28298327,-0.0139,-0.103
4009,0.27898088,-0.0135,-0.108
4010,0.24694236,0.0028695415,-0.137
4011,0.27552056,-0.00632,-0.104
4012,0.2843755,-0.0107,-0.106
4013,0.27425948,-0.0152,-0.112
4014,0.28171653,-0.0145,-0.103
4015,0.28166327,-0.0158,-0.101
4016,0.2745759,-0.0169,-0.109
4017,0.27533355,-0.0162,-0.11
4018,0.28001368,-0.0155,-0.106
4019,0.2793911,-0.0158,-0.106
4020,0.27924356,-0.0127,-0.0997
4021,0.28090924,-0.0121,-0.102
4022,0.27719286,-0.0145,-0.116
4023,0.27591318,-0.0148,-0.114
4024,0.28017288,-0.0173,-0.0979
4025,0.28240663,-0.0202,-0.0981
4026,0.27799746,-0.0167,-0.111
4027,0.27647215,-0.0148,-0.108
4028,0.28081515,-0.0162,-0.097
4029,0.27811858,-0.0157,-0.106
4030,0.27548757,-0.0141,-0.116
4031,0.27796087,-0.0152,-0.108
4032,0.2796493,-0.0181,-0.105
4033,0.29189527,0.0013809609,-0.132
4034,0.28039214,0.006276891,-0.168
4035,0.28158727,-0.0143,-0.102
4036,0.2775001,-0.0109,-0.0976
4037,0.27709445,-0.0157,-0.1
4038,0.2768073,-0.00928,-0.11
4039,0.2763031,-0.0142,-0.131
4040,0.27640823,-0.0182,-0.125
4041,0.27947614,-0.0146,-0.101
4042,0.27736148,-0.0149,-0.098
4043,0.2759881,-0.0106,-0.108
4044,0.27773336,-0.013,-0.121
4045,0.27898386,-0.0181,-0.114
4046,0.27511618,-0.0184,-0.108
4047,0.27577573,-0.017,-0.106
4048,0.27930373,-0.0151,-0.114
4049,0.27896413,-0.0127,-0.11
4050,0.2781556,-0.0164,-0.111
4051,0.27682218,-0.0174,-0.111
4052,0.27516243,-0.0121,-0.105
4053,0.2764855,-0.017,-0.107
4054,0.27943963,-0.0193,-0.112
4055,0.2777796,-0.0148,-0.109
4056,0.27745208,-0.0149,-0.103
4057,0.070999585,-0.0421,0.08233375
4058,0.26233524,-0.0166,-0.129
4059,0.23705749,-0.0244,-0.0821
4060,0.2634626,-0.0201,-0.0992
4061,0.2689957,-0.0187,-0.105
4062,0.27254364,-0.0177,-0.106
4063,0.2872647,-0.0157,-0.113
4064,0.27112094,-0.0197,-0.103
4065,0.27837542,-0.0179,-0.106
4066,0.28107136,-0.0166,-0.11
4067,0.24593303,-0.0219,-0.0945
4068,0.29014263,-0.0148,-0.116
4069,0.27626076,-0.0189,-0.102
4070,0.2715044,-0.0189,-0.104
4071,0.30491546,-0.0117,-0.124
4072,0.25629875,-0.0208,-0.0989
4073,0.2736498,-0.0185,-0.105
4074,0.278236,-0.0187,-0.105
4075,0.269647,-0.0177,-0.106
4076,0.022459038,-0.0567,0.053845227
4077,0.332179,-0.028,-0.13
4078,0.24863349,-0.0106,-0.105
4079,0.2593263,-0.0246,-0.101
4080,0.2629722,-0.0172,-0.105
4081,0.28046438,-0.0157,-0.108
4082,0.2791573,-0.0175,-0.107
4083,0.27179688,-0.0172,-0.107
4084,0.27293447,-0.0169,-0.108
4085,0.28926435,-0.018,-0.112
4086,0.27811116,-0.0187,-0.105
4087,0.27585217,-0.0161,-0.107
4088,0.28990135,-0.0147,-0.115
4089,0.27249336,-0.0174,-0.107
4090,0.250041,-0.02,-0.0996
4091,0.28883386,-0.0168,-0.111
4092,0.28980038,-0.0155,-0.111
4093,0.2723098,-0.0168,-0.107
4094,0.27265048,-0.0185,-0.107
4095,0.25522158,-0.019,-0.102
4096,0.29668596,-0.0144,-0.115
4097,0.28368324,-0.0171,-0.11
4098,0.27183402,-0.0184,-0.106
4099,0.27775887,-0.0168,-0.109
4100,0.27697158,-0.0172,-0.109
4101,0.2970168,-0.0869,-0.084
4102,0.27822205,-0.0363,-0.1
4103,0.23244692,0.028060198,-0.0972
4104,0.36747998,0.0068332995,-0.121
4105,0.27130193,-0.0226,-0.0938
4106,0.26335582,-0.0427,-0.0896
4107,0.26934418,-0.0322,-0.12
4108,0.2951976,0.013125655,-0.108
4109,0.2943737,-0.0237,-0.121
4110,0.2106886,-0.0425,-0.0977
4111,0.28351626,-0.0275,-0.0996
4112,0.2661874,0.00032359423,-0.117
4113,0.2980772,0.022145346,-0.092
4114,0.34342125,-0.0175,-0.108
4115,0.18380281,-0.0458,-0.0734
4116,0.30026293,-0.0374,-0.0888
4117,0.2828122,-0.0375,-0.145
4118,0.3077003,0.0011906518,-0.121
4119,0.29942653,-0.0114,-0.101
4120,0.22834396,-0.0129,-0.0646
4121,0.28210205,-0.0322,-0.0993
4122,0.2836838,-0.0227,-0.109
4123,0.3042112,0.013697569,-0.128
4124,0.2562091,-0.0204,-0.122
4125,0.2454463,-0.0518,-0.0807
4126,0.26234224,-0.0162,-0.114
4127,0.33090985,0.0070460006,-0.107
4128,0.45859966,-0.0602,-0.0509
4129,0.3775262,-0.0186,-0.129
4130,0.23966122,0.025556626,-0.122
4131,0.17965126,0.06437693,-0.0689
4132,0.20198952,-0.00455,-0.0686
4133,0.32596585,-0.0948,-0.122
4134,0.43451878,-0.0792,-0.137
4135,0.4430765,-0.0043,-0.00804
4136,0.23892356,0.01770581,-0.141
4137,0.22950779,-0.00224,-0.111
4138,0.22571228,-0.0157,-0.106
4139,0.40900156,-0.0103,-0.111
4140,0.41667578,-0.0596,-0.159
4141,0.18402989,-0.0442,-0.0882
4142,0.15947631,-0.0134,-0.0612
4143,0.14842825,-0.0954,-0.16
4144,0.33407375,-0.0186,-0.146
4145,0.31426576,-0.0548,-0.143
4146,0.33776692,-0.0304,-0.137
4147,0.2778229,-0.000744,-0.133
4148,0.23485805,-0.00874,-0.103
4149,0.29095024,-0.00651,-0.106
4150,0.31772202,-0.00543,-0.102
4151,0.27550024,-0.0173,-0.087
4152,0.1410368,-0.0321,-0.212
4153,0.1857099,-0.0225,-0.128
4154,0.2376167,-0.000782,-0.114
4155,0.3671055,-0.00493,-0.104
4156,0.31598216,0.0042436696,-0.108
4157,0.29193822,-0.00862,-0.113
4158,0.3816342,-0.0332,-0.164
4159,0.2812766,-0.0267,-0.16
4160,0.59744704,-0.00721,-0.0604
4161,0.27434218,-0.00907,-0.118
4162,0.16862589,-0.0114,-0.116
4163,0.2579696,-0.0175,-0.0711
4164,0.3445632,-0.00479,-0.0922
4165,0.22481717,0.0055025923,-0.126
4166,0.2161698,-0.00834,-0.139
4167,0.4034367,-0.0437,-0.0999
4168,0.10533848,-0.0369,-0.16
4169,0.26141235,-0.0547,-0.134
4170,0.33057168,-0.0327,-0.12
4171,0.3010297,-0.038,-0.119
4172,0.22110331,-0.0665,-0.149
4173,0.18224771,-0.00364,-0.118
4174,0.25833455,0.041019846,-0.103
4175,0.35038212,0.016874995,-0.108
4176,0.11123126,-0.116,0.013915393
4177,0.23826529,-0.0506,-0.216
4178,0.29872993,0.006058257,-0.141
4179,0.2906314,0.0010814775,-0.122
4180,0.28227872,-0.00991,-0.107
4181,0.27011713,-0.0223,-0.0917
4182,0.26113245,-0.022,-0.146
4183,0.27640843,-0.0149,-0.113
4184,0.29607794,-0.0081,-0.0712
4185,0.28058875,-0.0173,-0.107
4186,0.2698107,-0.0205,-0.126
4187,0.28223315,-0.012,-0.111
4188,0.27602136,-0.0169,-0.113
4189,0.2753687,-0.0165,-0.119
4190,0.2933225,-0.00831,-0.0866
4191,0.2867225,-0.014,-0.0878
4192,0.26520944,-0.0226,-0.134
4193,0.2685778,-0.0211,-0.125
4194,0.28125197,-0.0142,-0.0971
4195,0.28311762,-0.0138,-0.096
4196,0.27879027,-0.0186,-0.107
4197,0.27421275,-0.0162,-0.12
4198,0.27141693,-0.0168,-0.124
4199,0.39416012,0.05530756,-0.0409
4200,0.2982615,-0.0207,-0.045
4201,0.29495385,-0.00792,-0.0831
4202,0.26006666,-0.0192,-0.149
4203,0.2534734,-0.0303,-0.148
4204,0.2914263,-0.0116,-0.089
4205,0.29682425,-0.00367,-0.0789
4206,0.26104954,-0.0293,-0.129
4207,0.2702622,-0.0223,-0.122
4208,0.28760576,-0.00445,-0.103
4209,0.27727833,-0.0152,-0.118
4210,0.27547413,-0.0189,-0.109
4211,0.28923586,-0.00714,-0.0913
4212,0.28850797,-0.0092,-0.103
4213,0.26706353,-0.0242,-0.124
4214,0.26597905,-0.0235,-0.119
4215,0.27252045,-0.0193,-0.113
4216,0.27160904,-0.0197,-0.119
4217,0.27207533,-0.0204,-0.123
4218,0.2791268,-0.0149,-0.106
4219,0.28276637,-0.0125,-0.0992
4220,0.22933625,-0.0228,-0.176
4221,0.3040414,-0.0304,-0.144
4222,0.27611575,-0.0109,-0.103
4223,0.27768368,-0.0141,-0.119
4224,0.28624386,-0.0173,-0.123
4225,0.274961,-0.015,-0.112
4226,0.27346438,-0.0152,-0.107
4227,0.2793801,-0.0174,-0.113
4228,0.2797481,-0.0169,-0.115
4229,0.28014955,-0.0174,-0.111
4230,0.27584112,-0.0161,-0.102
4231,0.27651176,-0.0165,-0.109
4232,0.2751375,-0.0169,-0.109
4233,0.27046165,-0.0136,-0.0981
4234,0.2705001,-0.0127,-0.103
4235,0.27599144,-0.0144,-0.109
4236,0.27525023,-0.0163,-0.101
4237,0.27438718,-0.0177,-0.105
4238,0.28074577,-0.0352,-0.358
4239,0.29668266,0.0080887005,-0.0531
4240,0.28038502,-0.0107,-0.0826
4241,0.2773297,-0.0101,-0.117
4242,0.276592,-0.0116,-0.1
4243,0.2753084,-0.0183,-0.108
4244,0.28093314,-0.0101,-0.102
4245,0.28340203,-0.0124,-0.0831
4246,0.27898714,-0.0187,-0.0886
4247,0.2754119,-0.00432,-0.129
4248,0.27719384,-0.0124,-0.132
4249,0.279459,-0.0245,-0.0936
4250,0.27591363,-0.0133,-0.108
4251,0.27657884,-0.0109,-0.116
4252,0.27683675,-0.0166,-0.0987
4253,0.27707425,-0.0239,-0.094
4254,0.27972585,-0.0235,-0.103
4255,0.28078324,-0.0109,-0.11
4256,0.27508992,-0.00516,-0.116
4257,0.27711034,-0.01,-0.1
4258,0.46750006,-0.0102,-0.131
4259,0.33813414,-0.0281,-0.126
4260,0.20916383,-0.021,-0.0778
4261,0.30311596,-0.00751,-0.123
4262,0.28339478,-0.0181,-0.109
4263,0.23925056,-0.0243,-0.0959
4264,0.27304995,-0.018,-0.108
4265,0.30732703,-0.0123,-0.119
4266,0.29670745,-0.0156,-0.112
4267,0.26228476,-0.0195,-0.1
4268,0.2542688,-0.0203,-0.0988
4269,0.2671191,-0.0189,-0.102
4270,0.28208208,-0.0153,-0.11
4271,0.29768184,-0.0146,-0.118
4272,0.2947059,-0.0165,-0.115
4273,0.26018563,-0.02,-0.101
4274,0.28613833,-0.0152,-0.112
4275,0.25897846,-0.02,-0.103
4276,0.26372305,-0.0187,-0.105
4277,0.30261025,-0.0144,-0.118
4278,0.2692351,-0.0199,-0.102
4279,0.28261176,-0.016,-0.108
4280,0.29038408,-0.0156,-0.115
4281,0.25460276,0.00016817787,-0.126
4282,0.1702975,-0.0525,-0.0132
4283,0.24969102,-0.00955,-0.107
4284,0.24679223,-0.0153,-0.108
4285,0.29907998,-0.0161,-0.115
4286,0.24732403,-0.0203,-0.0977
4287,0.262024,-0.0187,-0.1
4288,0.32308388,-0.0137,-0.124
4289,0.2649466,-0.0188,-0.108
4290,0.2510177,-0.0199,-0.0981
4291,0.32634097,-0.0124,-0.122
4292,0.2500058,-0.0191,-0.1
4293,0.2676133,-0.0179,-0.102
4294,0.28412628,-0.0169,-0.11
4295,0.2683208,-0.0179,-0.107
4296,0.2914782,-0.0154,-0.113
4297,0.2598511,-0.0203,-0.102
4298,0.27168265,-0.0179,-0.106
4299,0.28479442,-0.0151,-0.113
4300,0.29251418,-0.0154,-0.113
4301,0.24414894,-0.0216,-0.096
4302,0.28793466,-0.0177,-0.111
4303,0.3008178,-0.0145,-0.115
4304,0.24921905,-0.00204,-0.0869
4305,0.26409218,-0.0235,-0.108
4306,0.3366482,0.025299303,-0.0842
4307,0.27447483,-0.0233,-0.0975
4308,0.2431914,-0.0392,-0.1
4309,0.3195662,-0.0135,-0.121
4310,0.3038335,-0.000926,-0.104
4311,0.26209414,-0.0279,-0.0869
4312,0.27535886,-0.0344,-0.109
4313,0.30555502,-0.00856,-0.142
4314,0.28525257,-0.00284,-0.107
4315,0.24243933,-0.0246,-0.0778
4316,0.43325582,-0.0121,-0.103
4317,0.2908309,-0.0272,-0.0931
4318,0.16257425,-0.0369,-0.0931
4319,0.2604649,-0.0174,-0.122
4320,0.2846717,-0.00488,-0.137
4321,0.27178237,-0.0136,-0.0949
4322,0.24912313,-0.0218,-0.0718
4323,0.28088504,-0.0111,-0.108
4324,0.3107717,-0.00328,-0.123
4325,0.2743593,-0.0184,-0.0951
4326,0.26496065,-0.0347,-0.0881
4327,0.26015523,-0.0404,-0.15
4328,0.27410012,0.0004077284,-0.118
4329,0.5163822,-0.00521,0.013008071
4330,0.37980005,-0.0173,-0.115
4331,0.18254241,0.0019311887,-0.11
4332,0.2629554,0.010116625,-0.0316
4333,0.2444386,0.007897631,-0.0845
4334,0.20495065,-0.0433,-0.146
4335,0.20290262,-0.042,-0.111
4336,0.39942014,-0.043,-0.13
4337,0.3894154,0.017367948,0.037020393
4338,0.27179188,-0.0112,-0.09
4339,0.41135073,-0.0434,-0.177
4340,0.1973815,0.04162425,-0.0899
4341,0.22237185,-0.0352,-0.165
4342,0.33773538,-0.0676,-0.122
4343,0.22760263,-0.00419,-0.0789
4344,0.1832924,-0.0803,-0.208
4345,0.05859506,-0.0501,-0.167
4346,0.14996731,-0.047,-0.0547
4347,0.33545598,-0.0779,-0.0761
4348,0.33750823,-0.0375,-0.138
